program,jurisdiction,element,family,scope_version,citation_path,note
medicaid,us-me,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-me/regulation/dhhs/ofi/chapter-332/part-9/section-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'The Benefit for People Living With HIV/AIDS is a section 1115 health care reform demonstration agreement between the Office of MaineCare Services and' (candidate, needs reading)"
medicaid,us-mi,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-11-mi-snap-manual-supersede,us-mi/manual/mdhhs/bridges/bam/305/page-2,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'disability reviews.  Groups assigned to special policy for demonstration projects. Local offices can authorize an ongoing specialist as an SAAO in on' (candidate, needs reading)"
medicaid,us-mn,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-3-3-2-3/block-4,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'Prevention Program Special Volunteer Programs under Title I Demonstration Programs under Title II Senior Corp: Retired Senior Volunteer Program (RSVP)' (candidate, needs reading)"
medicaid,us-mo,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-mo/manual/dss/medicaid/magi/1820-000-00/1820-010-00/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: '(TMH) on or after January 31, 1999. A Medicaid waiver under Section 1115 of the Social Security Act authorizes this coverage. Effective July 1, 2002,' (candidate, needs reading)"
medicaid,us-ms,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.02.04,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'PEP eligibility. Optional Waiver Coverage – Family Planning Section 1115 waiver coverage provides family planning and family planning related services' (candidate, needs reading)"
medicaid,us-nc,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-200/page-5,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'ssistance for the Disabled SA-IH Special Assistance In Home Demonstration Project SAVE Systematic Alien Verification for Entitlement Programs SBHF Sta' (candidate, needs reading)"
medicaid,us-nh,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/175-07-youth-community-reentry/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'erious Emotional Disturbance, Treatment Recovery and Access section 1115(a) Research and Demonstration (Project Number 11-W-00321/1), Section 5121of t' (candidate, needs reading)"
medicaid,us-nj,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-71/page-232,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'oyment and Training Programs under the Youth Employment and Demonstration Projects Act of 1978 shall be exempt. However, payments from the Adults Cons' (candidate, needs reading)"
medicaid,us-nm,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-291-400/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 's as a provider under the medicaid state plan or a medicaid 1115 demonstration who notifies the medicaid agency of its election to make presumptive el' (candidate, needs reading)"
medicaid,us-ny,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/glossary/page-3,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'LD ASSISTANCE PROGRAM (CAP) – The CAP program, originally a demonstration program, is now available in any social services district that requests to p' (candidate, needs reading)"
medicaid,us-oh,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-oh/manual/odm/medicaid/5160-1-1-03/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'as in effect October 1, 2024); or (b) As permitted under a demonstration waiver approved by the centers for medicare and medicaid services (CMS) unde' (candidate, needs reading)"
medicaid,us-ok,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-ok/manual/ohca/medicaid/317-35-5-41-9/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'matching funds and interest earned on matching funds from a demonstration project authorized by Pub.L. 105-285 that are retained in an Individual Deve' (candidate, needs reading)"
medicaid,us-or,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-chip-state-eligibility-manual,us-or/regulation/chapter-410/division-200/410-200-0407,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'n Medicaid under the State's Medicaid State plan or under a section 1115 demonstration project upon attaining: (A) Age 18; or (B) If over 18, the ag' (candidate, needs reading)"
medicaid,us-ri,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-ri/manual/eohhs/medicaid/210-ricr-10-00-1/page-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'dicaid and CHIP State Plans and the Rhode Island’s Medicaid Section 1115 demonstration waiver provide the necessary authorities for the health care ad' (candidate, needs reading)"
medicaid,us-tn,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-040/page-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: '2 CFR 457.340; 42 CFR 457.330; 42 CFR 457.340; TennCare III Demonstration Waiver; Tenn. Comp. R. & Regs. 1200-13-20 1. Policy Statement All valid ap' (candidate, needs reading)"
medicaid,us-tx,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-tx/manual/hhsc/medicaid/mepd-o-4000/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'O-4000, Demonstration Projects' (candidate, needs reading)"
medicaid,us-ut,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-chip-state-eligibility-manual,us-ut/manual/dhhs/chip/417-16-income-from-assets/block-1,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'Development Account 1. Exclude interest from both TANF and demonstration project IDA's. Also, do not count matching funds paid into the account from' (candidate, needs reading)"
medicaid,us-vt,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-vt/manual/dvha/medicaid/hbee-part-1/2.04,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'Administrative Rules (HCAR) and Global Commitment to Health Section 1115 Waiver. 51 42 CFR § 435.1010. 52 42 CFR § 435.4. General Provisions and Defin' (candidate, needs reading)"
medicaid,us-wa,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-09-10-medicaid-state-eligibility-manual,us-wa/manual/hca/medicaid/roads-community-living/block-18,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'Can clients who have previously completed their 365-day demonstration project reenroll in RCL? If so, how?' (candidate, needs reading)"
medicaid,us-wv,M-ST-1315,CMS-approved 1115 demonstration special terms and conditions (medicaid.gov),2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-119,"weak (candidate) pattern matched; /1115 (demonstration|waiver)|section 1115|demonstra/: 'onal action needed on the case. 1.4.20 SNAP HEALTHY CHOICES DEMONSTRATION WAIVER 1.4.20.A USDA FNS Waiver Effective January 1, 2026, SNAP benefits may' (candidate, needs reading)"
medicaid,us-ak,M-435-115,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/832-post-medicaid-increased-spousal-support/block-1,"weak (candidate) pattern matched; /(spousal|child) support.{0,120}(four|4).month|(fou/: 'dicaid solely due to increased collections of court ordered spousal support are eligible for Post Medicaid for four months, providing they were eligib' (candidate, needs reading)"
medicaid,us-ar,M-435-115,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 561 provisions in Arkansas's program and pointer scopes plus 316 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (30 SPA packages, 316 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-az,M-435-115,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-az/manual/ahcccs/medicaid/policy-chapter-400-ahcccs-medical-assistance-programs-419-continuous-coverage/block-2,"weak (candidate) pattern matched; /(spousal|child) support.{0,120}(four|4).month|(fou/: 'with may lose eligibility due to an increase in alimony or spousal support payments. Continued Coverage (CC) allows these customers to have up to fou' (candidate, needs reading)"
medicaid,us-co,M-435-115,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 310 provisions in Colorado's program and pointer scopes plus 341 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (30 SPA packages, 341 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-ct,M-435-115,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1635 provisions in Connecticut's program and pointer scopes plus 804 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (56 SPA packages, 804 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages"
medicaid,us-dc,M-435-115,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 23 provisions in District of Columbia's program and pointer scopes plus 598 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (24 SPA packages, 598 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting p"
medicaid,us-de,M-435-115,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 146 provisions in Delaware's program and pointer scopes plus 373 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (33 SPA packages, 373 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-fl,M-435-115,state eligibility manual or codified eligibility regulation,2026-05-27-fl-ess-manual-r2026-07-15-self-contained,us-fl/manual/dcf/ess-program-policy-manual/800-ongoing-case-processing/page-18,"weak (candidate) pattern matched; /(spousal|child) support.{0,120}(four|4).month|(fou/: 'n done within the past 12 months. 2. If loss of income from spousal support is reported at any point during the four months of extended Medicaid, an e' (candidate, needs reading)"
